title,genres,age,rating
Cool as Ice (1991),Drama,20.916666666666668,2.0
Cop Land (1997),Crime|Drama|Mystery,28.878048780487806,3.3597560975609757
Cops and Robbersons (1994),Comedy,27.421875,2.046875
Copycat (1995),Crime|Drama|Thriller,27.978835978835978,3.3492063492063493
"Corrina, Corrina (1994)",Comedy|Drama|Romance,30.163424124513618,3.342412451361868
"Corruptor, The (1999)",Action|Crime|Drama|Thriller,25.58974358974359,3.032051282051282
Cosi (1996),Comedy,30.47222222222222,3.8333333333333335
Cotton Mary (1999),Drama,32.75,3.0
"Couch in New York, A (1996)",Comedy|Romance,37.375,3.0
Country (1984),Drama,37.303030303030305,3.393939393939394
Country Life (1994),Drama|Romance,43.333333333333336,3.0
Courage Under Fire (1996),Drama|War,29.532879818594104,3.5532879818594103
Cousin Bette (1998),Comedy,35.8936170212766,3.106382978723404
"Cowboy Way, The (1994)",Action|Comedy,28.63157894736842,2.625
Coyote Ugly (2000),Drama,23.920398009950247,2.7611940298507465
"Cradle Will Rock, The (1999)",Drama,29.474903474903474,3.359073359073359
"Craft, The (1996)",Drama|Horror,24.932692307692307,3.0865384615384617
Crash (1996),Drama|Thriller,27.47517730496454,2.7588652482269502
Crazy in Alabama (1999),Comedy|Drama,30.733333333333334,2.911111111111111
Creature Comforts (1990),Animation|Comedy,27.047445255474454,4.335766423357664
"Creature From the Black Lagoon, The (1954)",Horror,36.11659192825112,3.2556053811659194
Creepshow (1982),Horror,27.51006711409396,3.1588366890380315
Creepshow 2 (1987),Horror,27.78846153846154,2.5288461538461537
"Crew, The (2000)",Comedy,24.875,2.375
Crime and Punishment in Suburbia (2000),Comedy|Drama,24.848484848484848,2.787878787878788
Crimes and Misdemeanors (1989),Comedy,33.13478260869565,4.05
Crimes of the Heart (1986),Comedy|Drama,35.79746835443038,3.4556962025316458
Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance,23.666666666666668,2.3333333333333335
"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,41.986301369863014,3.589041095890411
Crimson Tide (1995),Drama|Thriller|War,29.45394736842105,3.723684210526316
Critical Care (1997),Comedy,33.7027027027027,2.7567567567567566
Crocodile Dundee (1986),Adventure|Comedy,29.594298245614034,3.4265350877192984
Crocodile Dundee II (1988),Adventure|Comedy,29.28985507246377,2.6280193236714977
Cronos (1992),Horror,30.40983606557377,3.1311475409836067
Crooklyn (1994),Comedy,27.386554621848738,3.134453781512605
Cross of Iron (1977),War,38.76744186046512,3.744186046511628
Crossfire (1947),Crime|Film-Noir,42.77142857142857,3.6857142857142855
"Crossing Guard, The (1995)",Drama,30.02,3.26
Croupier (1998),Crime|Drama,32.07659574468085,4.029787234042553
"Crow, The (1994)",Action|Romance|Thriller,26.750681198910083,3.4455040871934606
"Crow: City of Angels, The (1996)",Action|Thriller,25.762962962962963,2.214814814814815
"Crow: Salvation, The (2000)",Action|Horror,25.53846153846154,1.9230769230769231
"Crucible, The (1996)",Drama,27.35185185185185,3.185185185185185
"Crude Oasis, The (1995)",Romance,26.5,2.0
Cruel Intentions (1999),Drama,24.241502683363148,3.221824686940966
"Cruise, The (1998)",Documentary,29.8,3.942857142857143
Crumb (1994),Documentary,30.61099796334012,4.063136456211812
"Crush, The (1993)",Thriller,25.859550561797754,2.707865168539326
"Cry in the Dark, A (1988)",Drama,35.27272727272727,3.515151515151515
"Cry, the Beloved Country (1995)",Drama,34.5,3.933333333333333
"Crying Game, The (1992)",Drama|Romance|War,32.5166802278275,3.7314890154597236
Cube (1997),Sci-Fi|Thriller,26.875536480686694,3.467811158798283
Cujo (1983),Horror|Thriller,29.755102040816325,2.730612244897959
"Cup, The (Phörpa) (1999)",Comedy,36.29824561403509,3.6666666666666665
Curdled (1996),Crime,26.7,3.05
"Cure, The (1995)",Drama,22.772727272727273,3.1818181818181817
"Curse of Frankenstein, The (1957)",Horror,37.31372549019608,2.9215686274509802
Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,28.23076923076923,1.7307692307692308
Cutter's Way (1981),Drama|Thriller,41.906976744186046,3.395348837209302
Cutthroat Island (1995),Action|Adventure|Romance,29.34246575342466,2.458904109589041
"Cutting Edge, The (1992)",Drama,24.545,3.285
Cyclo (1995),Crime|Drama,31.866666666666667,3.6666666666666665
Cyrano de Bergerac (1990),Action|Drama|Romance,31.578512396694215,3.884297520661157
"Cérémonie, La (1995)",Drama,32.916666666666664,3.4583333333333335
D2: The Mighty Ducks (1994),Children's|Comedy,22.71502590673575,2.6321243523316062
D3: The Mighty Ducks (1996),Children's|Comedy,23.323943661971832,2.3732394366197185
Daddy Long Legs (1919),Comedy,41.94736842105263,3.6315789473684212
Dadetown (1995),Documentary,31.428571428571427,3.857142857142857
Daens (1992),Drama,50.0,4.0
Damien: Omen II (1978),Horror,31.24848484848485,2.993939393939394
"Damsel in Distress, A (1937)",Comedy|Musical|Romance,37.34782608695652,3.782608695652174
Dance with Me (1998),Drama|Romance,29.468354430379748,3.0759493670886076
Dancemaker (1998),Documentary,35.6,3.6
Dancer in the Dark (2000),Drama|Musical,27.975,3.82
"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,28.944444444444443,3.513888888888889
Dances with Wolves (1990),Adventure|Drama|Western,31.98828394210889,3.9152308752584424
Dancing at Lughnasa (1998),Drama,35.72727272727273,3.272727272727273
Dangerous Beauty (1998),Drama,30.17,3.65
Dangerous Game (1993),Drama,37.0,4.5
Dangerous Ground (1997),Drama,25.0,2.75
Dangerous Liaisons (1988),Drama|Romance,31.6248382923674,3.9715394566623545
Dangerous Minds (1995),Drama,26.085106382978722,3.1134751773049647
Dante's Peak (1997),Action|Thriller,27.6791277258567,2.8161993769470404
Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,32.49367088607595,3.2721518987341773
Dark City (1998),Film-Noir|Sci-Fi|Thriller,27.709382151029747,3.822654462242563
Dark Command (1940),Western,46.11764705882353,3.3529411764705883
"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,27.567605633802817,3.652112676056338
"Dark Half, The (1993)",Horror|Mystery,26.294117647058822,2.7450980392156863
Date with an Angel (1987),Comedy|Fantasy,26.019607843137255,2.1372549019607843
Daughter of Dr. Jeckyll (1957),Horror,45.0,1.3333333333333333
Daughters of the Dust (1992),Drama,33.93333333333333,2.6
Dave (1993),Comedy|Romance,30.114978902953588,3.811181434599156
"Davy Crockett, King of the Wild Frontier (1955)",Western,42.49484536082474,3.329896907216495
"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,27.96,2.92
"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,35.264758497316635,4.141323792486583
Daylight (1996),Action|Adventure|Thriller,27.166666666666668,2.7058823529411766
Days of Heaven (1978),Drama,37.42372881355932,3.957627118644068
Days of Thunder (1990),Action|Romance,27.597619047619048,2.807142857142857
"Daytrippers, The (1996)",Mystery,28.879032258064516,3.7016129032258065
Dazed and Confused (1993),Comedy,24.33281493001555,3.6936236391912907
Dead Again (1991),Mystery|Romance|Thriller,31.168096054888508,3.855917667238422
Dead Calm (1989),Thriller,31.11871227364185,3.6780684104627768
Dead Man (1995),Western,27.9281045751634,3.888888888888889
Dead Man Walking (1995),Drama,30.85991379310345,3.9579741379310347
Dead Man on Campus (1998),Comedy,20.76153846153846,2.6769230769230767
Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,32.86376021798365,3.2643051771117166
Dead Poets Society (1989),Drama,28.453801169590644,4.005847953216374
Dead Presidents (1995),Action|Crime|Drama,27.61085972850679,2.8687782805429864
Dead Ringers (1988),Drama|Thriller,30.211640211640212,3.291005291005291
"Dead Zone, The (1983)",Horror|Thriller,30.052341597796143,3.7024793388429753
Deadly Friend (1986),Horror,28.238095238095237,2.0238095238095237
Deadtime Stories (1987),Horror,28.833333333333332,1.8333333333333333
Dear Diary (Caro Diario) (1994),Comedy|Drama,29.392857142857142,3.6785714285714284
Dear God (1996),Comedy,26.73404255319149,2.893617021276596
Dear Jesse (1997),Documentary,27.6,4.0
Death Becomes Her (1992),Comedy,28.495575221238937,2.752212389380531
Death Wish (1974),Action|Drama,35.43181818181818,3.340909090909091
Death Wish 3 (1985),Action|Drama,33.93055555555556,2.263888888888889
Death Wish 4: The Crackdown (1987),Action|Drama,33.458333333333336,2.1458333333333335
Death Wish II (1982),Action|Drama,32.05882352941177,2.6705882352941175
Death Wish V: The Face of Death (1994),Action|Drama,35.94736842105263,2.263157894736842
Death and the Maiden (1994),Drama|Thriller,29.35185185185185,3.5
Death in Brunswick (1991),Comedy,45.0,3.0
"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,47.75,3.25
Deceiver (1997),Crime,27.59090909090909,3.1818181818181817
"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,28.680851063829788,3.9361702127659575
"Decline of Western Civilization, The (1981)",Documentary,31.5,4.274193548387097
Deconstructing Harry (1997),Comedy|Drama,28.070422535211268,3.415492957746479
Deep Blue Sea (1999),Action|Sci-Fi|Thriller,26.160535117056856,2.8729096989966556
"Deep End of the Ocean, The (1999)",Drama,29.02958579881657,2.940828402366864
Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,28.575418994413408,3.166480446927374
Deep Rising (1998),Action|Horror|Sci-Fi,29.05286343612335,2.73568281938326
"Deer Hunter, The (1978)",Drama|War,32.97,4.11
Defending Your Life (1991),Comedy|Romance,30.526905829596412,3.681614349775785
Defying Gravity (1997),Drama,26.0,3.3333333333333335
Delicatessen (1991),Comedy|Sci-Fi,27.77445652173913,4.002717391304348
Deliverance (1972),Adventure|Thriller,32.661179698216735,3.9410150891632374
Delta of Venus (1994),Drama,27.6,2.2
Demolition Man (1993),Action|Sci-Fi,26.4375,2.9921875
Denise Calls Up (1995),Comedy,31.35,3.6
Dersu Uzala (1974),Adventure|Drama,37.09782608695652,4.326086956521739
Desert Bloom (1986),Drama,38.83720930232558,3.372093023255814
Desert Blue (1999),Drama,27.96,3.12
"Designated Mourner, The (1997)",Drama,29.714285714285715,3.2857142857142856
Desperado (1995),Action|Romance|Thriller,26.8,3.4574074074074073
Desperate Measures (1998),Crime|Drama|Thriller,27.37837837837838,2.7117117117117115
Desperately Seeking Susan (1985),Comedy|Romance,31.62857142857143,2.954761904761905
Destination Moon (1950),Sci-Fi,42.93846153846154,3.3384615384615386
Destiny Turns on the Radio (1995),Comedy,29.307692307692307,2.1538461538461537
Deterrence (1998),Thriller,31.458333333333332,3.4791666666666665
Detroit 9000 (1973),Action|Crime,18.0,2.0
Detroit Rock City (1999),Comedy,23.40650406504065,3.032520325203252
Deuce Bigalow: Male Gigolo (1999),Comedy,25.636363636363637,2.762987012987013
Devil Girl From Mars (1954),Sci-Fi,41.6,3.1
"Devil Rides Out, The (1968)",Horror,38.0,2.8
"Devil and Max Devlin, The (1981)",Comedy,30.307692307692307,2.5384615384615383
Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,34.41952506596306,3.5672823218997363
"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,27.23728813559322,3.4358353510895885
"Devil's Brigade, The (1968)",War,39.51162790697674,3.372093023255814
"Devil's Own, The (1997)",Action|Drama|Thriller|War,27.26736111111111,2.857638888888889
Diabolique (1996),Drama|Thriller,27.746478873239436,2.676056338028169
Dial M for Murder (1954),Mystery|Thriller,34.67282321899736,4.079155672823219
Diamonds (1999),Mystery,34.77777777777778,2.4444444444444446
Dick (1999),Comedy,26.990697674418605,3.3511627906976744
Dick Tracy (1990),Action|Crime,27.85576923076923,2.6826923076923075
Die Hard (1988),Action|Thriller,29.021008403361346,4.121848739495798
Die Hard 2 (1990),Action|Thriller,28.662555066079296,3.541850220264317
Die Hard: With a Vengeance (1995),Action|Thriller,27.80727272727273,3.561212121212121
Diebinnen (1995),Drama,25.0,1.0
Different for Girls (1996),Comedy,40.6,3.7
Digging to China (1998),Drama,27.6,1.6
Digimon: The Movie (2000),Adventure|Animation|Children's,22.186046511627907,1.4883720930232558
Diner (1982),Comedy|Drama,34.07389749702026,3.9225268176400476
Dingo (1992),Drama,35.0,4.0
"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,29.493827160493826,3.691358024691358
Dinosaur (2000),Animation|Children's,26.87536231884058,3.217391304347826
Dirty Dancing (1987),Musical|Romance,30.435225618631733,3.3114992721979624
"Dirty Dozen, The (1967)",Action|War,33.91513437057991,4.0042432814710045
Dirty Work (1998),Comedy,20.444444444444443,3.0074074074074075
Disclosure (1994),Drama|Thriller,28.53543307086614,3.173228346456693
"Distinguished Gentleman, The (1992)",Comedy,25.876923076923077,3.0153846153846153
Disturbing Behavior (1998),Horror|Thriller,22.987577639751553,2.68944099378882
Diva (1981),Action|Drama|Mystery|Romance|Thriller,35.766536964980546,4.054474708171206
Do the Right Thing (1989),Comedy|Drama,29.784891165172855,3.880921895006402
Doctor Dolittle (1967),Adventure|Musical,32.07142857142857,3.2016806722689077
Doctor Dolittle (1998),Comedy,26.924098671726757,2.9297912713472485
Doctor Zhivago (1965),Drama|Romance|War,36.959219858156025,4.065602836879433
Dog Day Afternoon (1975),Comedy|Crime|Drama,34.014379084967324,3.969934640522876
Dog Park (1998),Comedy|Romance,27.047619047619047,2.5714285714285716
"Dog of Flanders, A (1999)",Drama,31.0,3.25
"Dog's Life, A (1920)",Comedy,36.0,3.6666666666666665
Dogma (1999),Comedy,25.837209302325583,3.7128412537917086
Dolores Claiborne (1994),Drama|Thriller,30.810888252149,3.4527220630372493
Don Juan DeMarco (1995),Comedy|Drama|Romance,29.966321243523318,3.3911917098445596
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,21.486486486486488,2.855855855855856
Don't Look in the Basement! (1973),Horror,34.54545454545455,2.3636363636363638
Donnie Brasco (1997),Crime|Drama,28.56050069541029,3.7955493741307373
"Doom Generation, The (1995)",Comedy|Drama,23.475409836065573,2.459016393442623
"Doors, The (1991)",Drama|Musical,27.769117647058824,3.4073529411764705
"Dorado, El (1967)",Western,37.970588235294116,3.7205882352941178
Double Happiness (1994),Drama,30.129032258064516,3.838709677419355
Double Indemnity (1944),Crime|Film-Noir,34.27223230490018,4.415607985480944
Double Jeopardy (1999),Action|Thriller,28.64885496183206,3.2010178117048347
"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,32.224806201550386,3.937984496124031
Double Team (1997),Action,26.6875,2.0833333333333335
Doug's 1st Movie (1999),Animation|Children's,24.15,2.425
Down Periscope (1996),Comedy,26.05263157894737,2.81203007518797
Down by Law (1986),Comedy|Drama,32.0,3.9657534246575343
Down in the Delta (1998),Drama,34.93333333333333,3.6333333333333333
Down to You (2000),Comedy|Romance,22.9672131147541,2.6885245901639343
Dr. No (1962),Action,31.96594427244582,3.874613003095975
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,32.08266276517922,4.4498902706656915
Dracula (1931),Horror,33.68487394957983,3.827731092436975
Dracula (1958),Horror,33.833333333333336,3.343137254901961
Dracula: Dead and Loving It (1995),Comedy|Horror,26.73125,2.3625
Dragonheart (1996),Action|Adventure|Fantasy,27.75980392156863,3.2254901960784315
"Draughtsman's Contract, The (1982)",Drama,34.58620689655172,3.413793103448276
Dream Man (1995),Thriller,18.0,2.0
Dream With the Fishes (1997),Drama,24.5,3.6
Dream for an Insomniac (1996),Drama|Romance,25.733333333333334,3.1
Dreaming of Joseph Lees (1998),Romance,37.0,3.5384615384615383
"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,30.26950354609929,4.0
Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,30.807692307692307,3.470414201183432
Drive Me Crazy (1999),Comedy|Romance,20.705882352941178,2.7815126050420167
Driving Miss Daisy (1989),Drama,31.857361963190183,3.8773006134969323
Drop Dead Fred (1991),Comedy|Fantasy,24.958990536277604,2.3722397476340693
Drop Dead Gorgeous (1999),Comedy,25.266318537859007,3.1305483028720626
Drop Zone (1994),Action,26.713178294573645,2.6744186046511627
Drowning Mona (2000),Comedy,26.66315789473684,2.763157894736842
Drugstore Cowboy (1989),Crime|Drama,30.228365384615383,3.920673076923077
Drunken Master (Zui quan) (1979),Action|Comedy,27.203007518796994,3.9097744360902253
Drunks (1997),Drama,27.794117647058822,3.2058823529411766
Dry Cleaning (Nettoyage à sec) (1997),Drama,53.0,4.5
Duck Soup (1933),Comedy|War,34.17508417508417,4.21043771043771
Dudley Do-Right (1999),Children's|Comedy,28.322314049586776,2.1074380165289255
Duel in the Sun (1946),Western,45.166666666666664,3.5555555555555554
Duets (2000),Comedy|Drama,26.056603773584907,2.650943396226415
Dumb & Dumber (1994),Comedy,26.05909090909091,3.1924242424242424
Dumbo (1941),Animation|Children's|Musical,28.339788732394368,3.688380281690141
Dune (1984),Fantasy|Sci-Fi,29.839036755386566,3.356147021546261
Dunston Checks In (1996),Children's|Comedy,25.31578947368421,2.210526315789474
Dying Young (1991),Drama|Romance,28.84375,2.7890625
Déjà Vu (1997),Drama|Romance,36.44444444444444,3.8333333333333335
E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,29.717937417364478,3.9651828999559275
EDtv (1999),Comedy,27.60927152317881,3.2019867549668874
Earth Vs. the Flying Saucers (1956),Sci-Fi,39.12676056338028,3.4225352112676055
Earthquake (1974),Action,35.89915966386555,2.8487394957983194
East is East (1999),Comedy,31.806818181818183,3.664772727272727
East of Eden (1955),Drama,36.990697674418605,3.9767441860465116
East-West (Est-ouest) (1999),Drama|Romance,35.00970873786408,3.766990291262136
Easy Money (1983),Comedy,32.63768115942029,3.1449275362318843
Easy Rider (1969),Adventure|Drama,33.14639175257732,3.7711340206185566
Eat Drink Man Woman (1994),Comedy|Drama,33.216763005780344,4.07514450867052
Eaten Alive (1976),Horror,26.5,2.5
Ed (1996),Comedy,26.6875,2.59375
Ed Wood (1994),Comedy|Drama,30.101402373247033,3.696871628910464
Ed's Next Move (1996),Comedy,28.0,4.25
Eddie (1996),Comedy,22.23076923076923,2.5641025641025643
Eden (1997),Drama,18.0,2.0
Edge of Seventeen (1998),Comedy|Drama|Romance,32.542857142857144,3.5714285714285716
"Edge, The (1997)",Adventure|Thriller,27.964757709251103,3.6211453744493394
"Education of Little Tree, The (1997)",Drama,37.69565217391305,3.739130434782609
Edward Scissorhands (1990),Drama|Romance,29.300067888662593,3.5926680244399187
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,41.236363636363635,3.8181818181818183
Eight Days a Week (1997),Comedy,26.11111111111111,2.7777777777777777
"Eighth Day, The (Le Huitième jour ) (1996)",Drama,28.75,4.25
Election (1999),Comedy,27.53942181340342,3.9303547963206307
"Elephant Man, The (1980)",Drama,33.50328227571116,4.013129102844639
Elizabeth (1998),Drama,30.278251599147122,4.029850746268656
Elstree Calling (1930),Comedy|Musical,18.0,1.0
"Emerald Forest, The (1985)",Action|Adventure|Drama,33.59154929577465,3.5140845070422535
Emma (1996),Comedy|Drama|Romance,30.634730538922156,3.8802395209580838
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,33.95454545454545,3.6363636363636362
Empire Records (1995),Comedy|Drama,21.940959409594097,3.044280442804428
Enchanted April (1991),Drama,35.394557823129254,3.993197278911565
Encino Man (1992),Comedy,24.870307167235495,2.5017064846416384
End of Days (1999),Action|Thriller,27.00354609929078,2.629432624113475
"End of Violence, The (1997)",Drama|Thriller,29.77777777777778,2.8703703703703702
"End of the Affair, The (1955)",Drama,36.666666666666664,4.0
"End of the Affair, The (1999)",Drama,31.655,3.515
"Endless Summer 2, The (1994)",Documentary,29.483870967741936,3.3870967741935485
"Endless Summer, The (1966)",Documentary,36.355704697986575,3.791946308724832
Endurance (1998),Documentary|Drama,34.785714285714285,3.4285714285714284
Enemy of the State (1998),Action|Thriller,27.922064777327936,3.687246963562753
"Enfer, L' (1994)",Drama,22.2,3.2
"English Patient, The (1996)",Drama|Romance|War,32.80283114256825,3.609706774519717
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,32.37714285714286,3.2714285714285714
Entrapment (1999),Crime|Thriller,27.00772200772201,3.168597168597169
Eraser (1996),Action|Thriller,27.797826086956523,3.123913043478261
Eraserhead (1977),Drama|Horror,30.603015075376884,3.4673366834170856
Erin Brockovich (2000),Drama,29.74828897338403,3.863878326996198
Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,28.52054794520548,2.5107632093933465
Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,31.520361990950228,3.4649321266968327
Escape from the Planet of the Apes (1971),Action|Sci-Fi,33.220302375809936,3.041036717062635
Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,28.04123711340206,3.185567010309278
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,30.0,3.857142857142857
European Vacation (1985),Comedy,27.07792207792208,2.9220779220779223
Eve's Bayou (1997),Drama,31.53072625698324,3.569832402234637
Even Cowgirls Get the Blues (1993),Comedy|Romance,31.160493827160494,2.2962962962962963
Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,18.0,1.0
"Evening Star, The (1996)",Comedy|Drama,28.38888888888889,2.8666666666666667
Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,27.59437751004016,2.5180722891566263
Ever After: A Cinderella Story (1998),Drama|Romance,26.670673076923077,3.7139423076923075
Everest (1998),Documentary,28.634730538922156,4.005988023952096
Everyone Says I Love You (1996),Comedy|Musical|Romance,28.642335766423358,3.5583941605839415
Everything Relative (1996),Drama,26.5,4.0
Everything You Always Wanted to Know About Sex (1972),Comedy,34.02105263157895,3.557894736842105
Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,25.361313868613138,3.826642335766423
Evita (1996),Drama|Musical,30.099290780141843,3.25531914893617
Excalibur (1981),Action|Drama|Fantasy|Romance,30.712938005390836,3.81266846361186
Excess Baggage (1997),Adventure|Romance,24.613636363636363,2.659090909090909
Executive Decision (1996),Action|Thriller,29.170673076923077,3.3461538461538463
Exit to Eden (1994),Comedy,26.829931972789115,2.2244897959183674
Exorcist II: The Heretic (1977),Horror,32.95575221238938,1.7699115044247788
"Exorcist III, The (1990)",Horror,29.755905511811022,2.748031496062992
"Exorcist, The (1973)",Horror,29.661016949152543,3.9559322033898305
Exotica (1994),Drama,31.11063829787234,3.6127659574468085
Experience Preferred... But Not Essential (1982),Drama,36.05555555555556,3.5555555555555554
Extreme Measures (1996),Drama|Thriller,27.859504132231404,2.9421487603305785
Extremities (1986),Drama|Thriller,34.18840579710145,3.2028985507246377
Eye for an Eye (1996),Drama|Thriller,26.059701492537314,3.0
Eye of the Beholder (1999),Thriller,27.808988764044944,2.134831460674157
Eyes Wide Shut (1999),Drama,27.511111111111113,3.201058201058201
Eyes Without a Face (1959),Horror,32.96,3.4
Eyes of Laura Mars (1978),Mystery|Thriller,37.805755395683455,3.194244604316547
"Eyes of Tammy Faye, The (2000)",Documentary,30.682926829268293,3.8780487804878048
F/X (1986),Action|Crime|Thriller,31.80599144079886,3.570613409415121
F/X 2 (1992),Action|Crime|Thriller,29.926530612244896,2.6408163265306124
"Fabulous Baker Boys, The (1989)",Drama|Romance,34.06983240223464,3.374301675977654
"Face in the Crowd, A (1957)",Drama,41.12162162162162,4.202702702702703
Face/Off (1997),Action|Sci-Fi|Thriller,27.892329345531316,3.4011259676284307
Faces (1968),Drama,35.111111111111114,3.6666666666666665
"Faculty, The (1998)",Horror|Sci-Fi,25.58869395711501,2.7777777777777777
Fair Game (1995),Action,24.6875,2.1041666666666665
FairyTale: A True Story (1997),Children's|Drama|Fantasy,26.563218390804597,3.310344827586207
Faithful (1996),Comedy,28.875,3.0
"Falcon and the Snowman, The (1984)",Drama,34.66798418972332,3.513833992094862
Fall (1997),Romance,29.2,2.8666666666666667
Fall Time (1995),Drama,35.0,4.0
Fallen (1998),Action|Mystery|Thriller,26.894329896907216,3.38659793814433
Falling Down (1993),Action|Drama,27.114503816793892,3.4522900763358777
Falling in Love Again (1980),Comedy,30.77777777777778,2.888888888888889
Family Plot (1976),Comedy|Thriller,34.78313253012048,3.216867469879518
"Family Thing, A (1996)",Comedy|Drama,30.7012987012987,3.6233766233766236
"Fan, The (1996)",Thriller,27.744827586206895,2.5517241379310347
Fandango (1985),Comedy,28.71212121212121,3.6666666666666665
Fanny and Alexander (1982),Drama,35.84375,3.8828125
Fantasia (1940),Animation|Children's|Musical,29.71049840933192,3.904559915164369
Fantasia 2000 (1999),Animation|Children's|Musical,27.64459161147903,3.8057395143487858
"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,18.0,1.0
"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,34.785714285714285,3.6020408163265305
Fantastic Voyage (1966),Adventure|Sci-Fi,37.53448275862069,3.5804597701149423
Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,22.65625,2.8125
"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,28.70909090909091,3.4545454545454546
Far and Away (1992),Drama|Romance,27.967741935483872,3.369727047146402
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,29.40909090909091,3.712121212121212
Farewell My Concubine (1993),Drama|Romance,32.62992125984252,4.082677165354331
"Farewell to Arms, A (1932)",Romance|War,40.160714285714285,3.5714285714285716
Fargo (1996),Crime|Drama|Thriller,30.286112216474333,4.254675686430561
Farinelli: il castrato (1994),Drama|Musical,35.05,3.5
"Farmer's Wife, The (1928)",Comedy,43.333333333333336,3.3333333333333335
Fast Times at Ridgemont High (1982),Comedy,28.8058690744921,3.8374717832957113
"Fast, Cheap & Out of Control (1997)",Documentary,30.12169312169312,3.8518518518518516
Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,28.677966101694917,3.542372881355932
Fatal Attraction (1987),Thriller,32.12967581047381,3.669576059850374
Fatal Beauty (1987),Action|Crime,32.67164179104478,2.373134328358209
Fatal Instinct (1993),Comedy,30.28,2.61
Father of the Bride (1950),Comedy,30.644736842105264,3.6578947368421053
Father of the Bride Part II (1995),Comedy,27.425675675675677,3.0067567567567566
Fathers' Day (1997),Comedy,25.920454545454547,2.465909090909091
Faust (1994),Animation|Comedy|Thriller,31.612903225806452,3.4838709677419355
Fausto (1993),Comedy,25.0,3.0
"Favor, The (1994)",Comedy|Romance,29.870967741935484,2.4838709677419355
Fear (1996),Thriller,24.8515625,2.984375
Fear and Loathing in Las Vegas (1998),Comedy|Drama,25.046979865771814,3.3456375838926173
Fear of a Black Hat (1993),Comedy,24.6056338028169,3.6619718309859155
"Fear, The (1995)",Horror,22.833333333333332,2.4166666666666665
Fearless (1993),Drama,29.56140350877193,3.6008771929824563
Feast of July (1995),Drama,35.8,3.6
Federal Hill (1994),Drama,33.375,3.625
Feeling Minnesota (1996),Drama|Romance,27.741176470588236,2.552941176470588
Felicia's Journey (1999),Thriller,29.573170731707318,3.3902439024390243
Female Perversions (1996),Drama,31.103448275862068,3.2413793103448274
Ferris Bueller's Day Off (1986),Comedy,27.949762389680924,4.11744738628649
Fever Pitch (1997),Comedy|Romance,31.6,3.4
"Few Good Men, A (1992)",Crime|Drama,29.072573044297833,3.93119698397738
Field of Dreams (1989),Drama,29.701822916666668,3.9114583333333335
"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,32.55813953488372,2.511627906976744
Fierce Creatures (1997),Comedy,28.38095238095238,3.2916666666666665
"Fifth Element, The (1997)",Action|Sci-Fi,27.90704429920116,3.6405228758169934
Fight Club (1999),Drama,25.563749138525154,4.077188146106134
"Fighting Seabees, The (1944)",Action|Drama|War,41.277227722772274,3.4356435643564356
"Filth and the Fury, The (2000)",Documentary,26.256410256410255,3.8461538461538463
